Bezeichnung,Eindeutige Seitenansichten,Seitenansichten,Von Besuchern verbrachte Gesamtzeit (in Sekunden),In den Suchergebnissen angeklickt,nb_hits_with_time_generation,min_time_generation,max_time_generation,Eingänge,Aktionen nach Eingang hier,Von Besuchern verbrachte Gesamtzeit (in Sekunden) nach Eingang hier,Absprünge,Ausstiege,Eindeutige Besucher (Tagessumme),Eindeutige Einstiege (Tagessumme),Eindeutige Ausstiege (Tagessumme),Durchschnittszeit pro Seite,Absprungsrate,Ausstiegsrate,Durchschnittliche Generierungszeit,Metadaten: url,Metadaten: segment
/internet/justiz_inneres/statistik/de/daten/themen/bevoelkerung_soziales/bevoelkerung.html,252,276,57396,,5,0.001,0.009,221,308,69869,187,221,251,221,221,208,85%,88%,0.004,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/themen/bevoelkerung_soziales/bevoelkerung.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fthemen%2Fbevoelkerung_soziales%2Fbevoelkerung.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/FremdsprachenZuwanderung.html,251,338,33130,,292,0.001,2.934,140,351,21463,79,169,241,138,165,98,56%,67%,0.548,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/FremdsprachenZuwanderung.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2018%2FFremdsprachenZuwanderung.html
/internet/justiz_inneres/statistik/de/daten/Raeumliche_Daten/Basiskarten.html,249,411,41793,3,377,0.001,9.122,109,425,22021,29,136,240,109,132,102,27%,55%,0.855,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/Raeumliche_Daten/Basiskarten.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2FRaeumliche_Daten%2FBasiskarten.html
/internet/justiz_inneres/statistik/de/interaktives/kartenanwendungen.html,248,343,10551,1,296,0.001,5.662,15,30,1933,7,42,236,14,39,31,47%,17%,0.673,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/interaktives/kartenanwendungen.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Finteraktives%2Fkartenanwendungen.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/cluster_2018.html,246,375,41334,1,339,0.001,6.082,177,466,35093,98,181,237,172,176,110,55%,74%,0.276,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/cluster_2018.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2018%2Fcluster_2018.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2012/bev_2011.html,244,273,59006,,273,0.001,2.465,217,268,53017,184,222,244,217,222,216,85%,91%,0.078,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2012/bev_2011.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2012%2Fbev_2011.html
"/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=0&indikatoren=381,373&bfs=21,244,285,25070,,277,0.001,15.041,77,106,4787,62,175,205,49,140,88,81%,72%,0.985,""http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/gemeindeportraet_kanton_zuerich.html?tab=indikatoren&jahr=0&indikatoren=381,373&bfs=21"",pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fgemeindeportraet_kanton_zuerich.html%3Ftab%3Dindikatoren%26jahr%3D0%26indikatoren%3D381%2C373%26bfs%3D21"
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-um_45_1980_45_geborene_45_ueberfluegeln_45_im_45_kanton_45_zuerich_45_die_45_babyboomer.html,239,301,35096,,269,0.001,14.669,68,221,20209,31,93,228,61,88,117,46%,39%,0.787,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-um_45_1980_45_geborene_45_ueberfluegeln_45_im_45_kanton_45_zuerich_45_die_45_babyboomer.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2018-um_45_1980_45_geborene_45_ueberfluegeln_45_im_45_kanton_45_zuerich_45_die_45_babyboomer.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2010/suizide.html,236,250,6737,,243,0.001,8.385,233,323,7727,199,226,230,227,220,27,85%,96%,1.297,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2010/suizide.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2010%2Fsuizide.html
/internet/justiz_inneres/statistik/de/daten/metadaten/sozialhilfestatistik.html,234,295,6229,1,274,0.001,46.858,186,954,39866,28,56,230,183,55,21,15%,24%,1.156,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/metadaten/sozialhilfestatistik.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fmetadaten%2Fsozialhilfestatistik.html
/internet/justiz_inneres/statistik/de/dienstleistungen/fachstelle_sozialhilfestatistik.html,232,288,22225,6,262,0.001,5.561,91,275,11978,46,113,228,89,112,77,51%,49%,0.684,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/dienstleistungen/fachstelle_sozialhilfestatistik.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdienstleistungen%2Ffachstelle_sozialhilfestatistik.html
/internet/justiz_inneres/statistik/de/aktuell/veranstaltungen/workshop-datenvisualisierung.html,230,276,22617,3,253,0.001,3.879,179,403,30493,110,167,211,164,154,82,61%,73%,0.464,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/veranstaltungen/workshop-datenvisualisierung.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fveranstaltungen%2Fworkshop-datenvisualisierung.html
/internet/justiz_inneres/statistik/de/aktuell/medienmitteilungen.html,221,379,14125,3,339,0.001,8.318,15,82,3704,4,45,213,15,44,37,27%,20%,0.614,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/medienmitteilungen.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmedienmitteilungen.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/airbnb2017.html,221,274,26078,,263,0.001,13.449,187,319,24222,140,183,207,176,172,95,75%,83%,1.115,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/airbnb2017.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2017%2Fairbnb2017.html
/internet/justiz_inneres/statistik/de/themen/bevoelkerung_soziales/veroeffentlichungen.html,221,342,38702,19,301,0.001,11.261,7,24,2800,3,63,215,6,60,113,43%,29%,0.934,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/bevoelkerung_soziales/veroeffentlichungen.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fthemen%2Fbevoelkerung_soziales%2Fveroeffentlichungen.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2016/motorisierung.html,218,246,16851,3,232,0.001,5.519,163,307,11952,103,175,209,157,167,69,63%,80%,1.092,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2016/motorisierung.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2016%2Fmotorisierung.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/hae_quart2017_04.html,218,290,8406,1,265,0.001,6.692,20,107,4929,5,23,215,20,23,29,25%,11%,0.697,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/hae_quart2017_04.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2018%2Fhae_quart2017_04.html
/internet/justiz_inneres/statistik/de/daten/Raeumliche_Daten/Interaktive_Karten.html,211,273,11440,2,251,0.001,9.295,79,256,10991,32,82,207,77,80,42,41%,39%,1.061,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/Raeumliche_Daten/Interaktive_Karten.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2FRaeumliche_Daten%2FInteraktive_Karten.html
/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/umwelt.html,210,307,13419,20,263,0.001,35.098,112,418,18135,33,76,203,109,74,44,29%,36%,0.964,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/umwelt.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fdaten_immobilien_raum%2Fumwelt.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/mzmv_zup90.html,201,282,23812,3,261,0.001,7.63,76,224,10976,51,101,191,75,100,84,67%,50%,0.866,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/mzmv_zup90.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2018%2Fmzmv_zup90.html
/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/efhpreise.html,199,243,8325,2,230,0.001,2.219,107,372,14352,58,82,197,107,81,34,54%,41%,0.106,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_immobilien_raum/efhpreise.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fdaten_immobilien_raum%2Fefhpreise.html
/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/mazenauer.html,198,241,16045,2,223,0.001,4.336,107,286,11622,60,99,186,102,95,67,56%,50%,1.01,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/mazenauer.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fueber_uns%2Forganisation%2Fmitarbeitende%2Fmazenauer.html
/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/bildung.html,195,300,14720,12,250,0.001,7.352,16,38,2120,9,44,188,16,41,49,56%,23%,0.708,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_bevoelkerung_soziales/bildung.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fdaten_bevoelkerung_soziales%2Fbildung.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-kanton_45_zuerich_45_zieht_45_junge_45_leute_45_an.html,193,216,18972,,187,0.001,4.327,40,152,6969,13,64,190,40,63,88,33%,33%,1.152,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-kanton_45_zuerich_45_zieht_45_junge_45_leute_45_an.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2017-kanton_45_zuerich_45_zieht_45_junge_45_leute_45_an.html
/internet/justiz_inneres/statistik/de/daten/metadaten/gefis.html,193,296,16025,15,258,0.001,9.372,125,623,29641,42,64,189,124,63,54,34%,33%,0.686,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/metadaten/gefis.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fmetadaten%2Fgefis.html
/internet/justiz_inneres/statistik/de/daten/daten_oeffentliche_finanzen/veroeffentlichungen.html,191,235,15375,,201,0.001,4.859,5,23,237,2,54,189,5,53,65,40%,28%,0.995,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_oeffentliche_finanzen/veroeffentlichungen.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fdaten_oeffentliche_finanzen%2Fveroeffentlichungen.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2013/leben_ohne_auto.html,188,198,6163,1,193,0.001,4.013,176,245,9813,156,169,179,167,160,31,89%,90%,1.259,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2013/leben_ohne_auto.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2013%2Fleben_ohne_auto.html
/internet/justiz_inneres/statistik/de/befragungen/laufende_befragungen/stop_befragung.html,188,569,153235,,482,0.001,20.065,74,540,154511,23,108,159,51,87,269,31%,57%,0.179,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/laufende_befragungen/stop_befragung.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fbefragungen%2Flaufende_befragungen%2Fstop_befragung.html
/internet/justiz_inneres/statistik/de/themen/politik.html,186,239,8239,2,219,0.001,7.243,36,109,4783,20,41,185,36,41,34,56%,22%,0.873,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/politik.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fthemen%2Fpolitik.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/Termin2019.html,181,236,8093,1,206,0.001,75.53,137,307,9108,70,148,177,134,144,34,51%,82%,1.059,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/Termin2019.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2018%2FTermin2019.html
/internet/justiz_inneres/statistik/de/daten/themen/immobilien_raum/boden_immobilienpreise/bodenpreise.html,181,215,16694,,200,0.001,14.754,158,274,16826,114,151,163,143,133,78,72%,83%,0.178,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/themen/immobilien_raum/boden_immobilienpreise/bodenpreise.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fthemen%2Fimmobilien_raum%2Fboden_immobilienpreise%2Fbodenpreise.html
/internet/justiz_inneres/statistik/de/befragungen/Produkte/benchmarking.html,179,224,5907,4,196,0.001,15.422,138,641,26008,76,103,176,136,102,26,55%,58%,0.849,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/Produkte/benchmarking.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fbefragungen%2FProdukte%2Fbenchmarking.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2016/lohnstudie.html,177,216,12016,,206,0.001,11.175,157,287,12220,106,165,175,155,163,56,68%,93%,1.175,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2016/lohnstudie.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2016%2Flohnstudie.html
/internet/justiz_inneres/statistik/de/daten/tabellen.html?tbname=B2-103,176,209,17634,,194,0.001,4.786,14,49,6587,7,76,171,11,72,84,50%,43%,1.401,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/tabellen.html?tbname=B2-103,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Ftabellen.html%3Ftbname%3DB2-103
/internet/justiz_inneres/statistik/de/themen/immobilien_raum/siedlungserneuerung.html,174,238,26579,3,224,0.001,27.302,76,216,18241,45,105,160,65,93,112,59%,60%,1.005,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/immobilien_raum/siedlungserneuerung.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fthemen%2Fimmobilien_raum%2Fsiedlungserneuerung.html
/internet/justiz_inneres/statistik/de/daten/mikrodaten.html,170,198,3570,,189,0.001,6.365,9,49,1526,3,17,170,9,17,18,33%,10%,1.163,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/mikrodaten.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fmikrodaten.html
/internet/justiz_inneres/statistik/de/daten/daten_arbeit_wirtschaft/pendler.html,168,260,6962,3,223,0.001,4.444,96,441,18934,26,57,162,94,56,27,27%,34%,0.786,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_arbeit_wirtschaft/pendler.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fdaten_arbeit_wirtschaft%2Fpendler.html
/internet/justiz_inneres/statistik/de/themen/arbeit_wirtschaft/schwerpunkte.html,167,229,23362,15,205,0.001,4.013,79,261,14767,33,93,163,77,93,102,42%,56%,0.918,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/themen/arbeit_wirtschaft/schwerpunkte.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fthemen%2Farbeit_wirtschaft%2Fschwerpunkte.html
/internet/justiz_inneres/statistik/de/daten/kanonale_erhebungen.html,162,179,11431,1,163,0.001,9.079,7,13,923,4,25,160,7,25,64,57%,15%,0.87,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/kanonale_erhebungen.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fkanonale_erhebungen.html
/internet/justiz_inneres/statistik/de/daten/daten_arbeit_wirtschaft/volkswirtschaft.html,161,212,19421,13,172,0.001,3.192,21,85,4733,5,52,156,21,51,92,24%,32%,0.86,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/daten_arbeit_wirtschaft/volkswirtschaft.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2Fdaten_arbeit_wirtschaft%2Fvolkswirtschaft.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/Termine18.html,159,201,8889,,179,0.001,16.172,150,331,7497,49,144,157,149,142,44,33%,91%,0.939,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/Termine18.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2017%2FTermine18.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/bp2017.html,157,186,1615,,158,0.001,3.44,13,46,1595,3,10,156,13,10,9,23%,6%,0.928,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/bp2017.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2017%2Fbp2017.html
/internet/justiz_inneres/statistik/de/ueber_uns/was_wir_tun.html,154,182,8969,,170,0.001,2.821,4,34,1022,1,33,153,4,33,49,25%,21%,0.8,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/was_wir_tun.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fueber_uns%2Fwas_wir_tun.html
/internet/justiz_inneres/statistik/en/interaktives.html,151,201,7355,,186,0.001,7.672,24,47,1920,6,36,143,17,36,37,25%,24%,0.848,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/en/interaktives.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fen%2Finteraktives.html
/internet/justiz_inneres/statistik/de/aktuell/terminkalender.html,150,249,18972,5,236,0.001,5.682,8,19,2334,4,37,142,8,35,76,50%,25%,0.611,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/terminkalender.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fterminkalender.html
/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-260.html,148,167,9789,2,165,0.002,4.899,133,276,14046,81,104,146,133,103,59,61%,70%,1.461,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-260.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell.newsextern.-internet-de-aktuell-news-medienmitteilungen-2010-260.html
/internet/justiz_inneres/statistik/de/aktuell/suche.html,148,175,6825,26,155,0.001,2.794,3,30,1115,0,16,148,3,16,39,0%,11%,0.721,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/suche.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fsuche.html
/internet/justiz_inneres/statistik/de/wahlen_abstimmungen/abstimmungsarchiv.html,148,189,11495,,185,0.001,0.598,142,289,16088,107,129,142,136,124,61,75%,87%,0.079,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/wahlen_abstimmungen/abstimmungsarchiv.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fwahlen_abstimmungen%2Fabstimmungsarchiv.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/wertschoepfung.html,146,193,17800,,172,0.001,5.295,56,199,7605,29,61,139,52,59,92,52%,42%,0.617,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2018/wertschoepfung.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2018%2Fwertschoepfung.html
/internet/justiz_inneres/statistik/de/daten/Raeumliche_Daten/quartieranalyse.html,145,171,15709,3,163,0.001,12.782,71,136,6149,53,74,142,70,73,92,75%,51%,1.265,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/daten/Raeumliche_Daten/quartieranalyse.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdaten%2FRaeumliche_Daten%2Fquartieranalyse.html
/internet/justiz_inneres/statistik/fr/wahlen_abstimmungen.html,143,199,2113,2,190,0.001,3.871,128,343,3502,52,86,139,124,84,11,41%,60%,0.59,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/fr/wahlen_abstimmungen.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Ffr%2Fwahlen_abstimmungen.html
/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/statent_2015.html,142,177,18706,,156,0.001,14.099,84,210,20232,58,92,133,81,88,106,69%,65%,1.149,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/aktuell/mitteilungen/2017/statent_2015.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Faktuell%2Fmitteilungen%2F2017%2Fstatent_2015.html
/internet/justiz_inneres/statistik/de/befragungen/laufende_befragungen/pgossau.html,142,347,72722,,300,0.001,2.403,121,542,54876,18,122,132,112,113,210,15%,86%,0.119,https://statistik.zh.ch/internet/justiz_inneres/statistik/de/befragungen/laufende_befragungen/pgossau.html,pageUrl==https%3A%2F%2Fstatistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fbefragungen%2Flaufende_befragungen%2Fpgossau.html
/internet/justiz_inneres/statistik/de/interaktives/alterspyramide.html,142,186,15997,8,170,0.001,3.958,80,194,16147,50,84,133,74,79,86,63%,59%,0.908,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/interaktives/alterspyramide.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Finteraktives%2Falterspyramide.html
/internet/justiz_inneres/statistik/de/dienstleistungen/datenerhebung.html,141,191,4998,2,165,0.001,2.666,26,123,7057,5,14,139,25,14,26,19%,10%,0.611,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/dienstleistungen/datenerhebung.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fdienstleistungen%2Fdatenerhebung.html
/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/wuermli.html,141,170,7027,3,166,0.001,14.336,59,232,8015,35,57,138,58,56,41,59%,40%,1.133,http://www.statistik.zh.ch/internet/justiz_inneres/statistik/de/ueber_uns/organisation/mitarbeitende/wuermli.html,pageUrl==http%3A%2F%2Fwww.statistik.zh.ch%2Finternet%2Fjustiz_inneres%2Fstatistik%2Fde%2Fueber_uns%2Forganisation%2Fmitarbeitende%2Fwuermli.html
